species	gene	family	type	is_MYB	degree	strength	transitivity	treatment_r	treatment_padj	N_correlated	on_conserved_edge	conservation_status
sugarcane	SoffiXsponR570.04Dg115500	bZIP	TFF	FALSE	10	6.246023	0.533333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg116200	NAC	TFF	FALSE	77	8.995073	0.588174982911825			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg119700	C2C2-CO-like	TFF	FALSE	1	0.141241				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg129500	TRAF	OTR	FALSE	107	7.457209	0.138247222712044			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg130000	C3H	TFF	FALSE	10420	3002.31035	0.760288038665519	0.1713	0.5313	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg137800	CPP	TFF	FALSE	94	38.700155	0.34911919469229			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg138400	AUX/IAA	OTR	FALSE	4	0.450065	0	-0.4393	0.01561	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg142700	TRAF	OTR	FALSE	9548	2527.751521	0.829408352538402	-0.0132	0.979	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg142800	Top	TFF	FALSE	15003	6461.332496	0.560874466887718	-0.0443	0.9157	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg144600	DBP	TFF	FALSE	254	16.298474	0.979957050823193	-0.1944	0.4512	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg145100	FAR1	TFF	FALSE	6	0.359625	0.866666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg149000	C3H	TFF	FALSE	3267	409.358314	0.885644846842865	-0.2627	0.2446	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg149800	ARID	OTR	FALSE	3	0.097849	0.333333333333333	-0.5159	0.002596	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg151500	PLATZ	TFF	FALSE	19	2.046188	0.286549707602339			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg156600	MYB	TFF	TRUE	5	0.299605	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg157800	AP2-EREBP	TFF	FALSE	65	12.061496	0.670192307692308			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg160800	Top	TFF	FALSE	3	0.097354	0.333333333333333	-0.1158	0.7056	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg164700	PAS	TFF	FALSE	1164	152.047159	0.678410497794246	-0.1707	0.5334	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg175100	ARF	TFF	FALSE	45	4.686843	0.405050505050505	0.4703	0.007895	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg175800	MYB-related	TFF	TRUE	13	2.662696	0.461538461538462			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg176900	TAZ	TFF	FALSE	242	27.814317	0.611604540310689	0.2859	0.1888	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg183400	MADS	TFF	FALSE	219	48.886898	0.387750827363747	0.2376	0.3147	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg190000	bZIP	TFF	FALSE	64	17.555678	0.129960317460317	-0.1459	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg198300	HMG	OTR	FALSE	7096	1426.909365	0.811547940536431	-0.1347	0.637	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Dg203200	C2H2	TFF	FALSE	1	0.16006				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Dg203600	PHD	OTR	FALSE	20	2.265183	0.521052631578947	-0.0145	0.9767	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg001000	G2-like	TFF	FALSE	197	30.450205	0.498756863151352	0.5122	0.002856	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg002000	LIM	TFF	FALSE	14634	6171.541906	0.584862643769835	-0.0443	0.9157	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg005000	E2F-DP	TFF	FALSE	3	0.175603	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg007900	zf-fF-X1	TFF	FALSE	1	0.117469				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg010500	MYB	TFF	TRUE	15	2.561856	0.571428571428571			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg012100	C2C2-CO-like	TFF	FALSE	5	1.687784	0.8			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg013100	bZIP	TFF	FALSE	4	0.685803	0.5			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg013900	NAC	TFF	FALSE	5702	934.432881	0.890508480269942			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg014000	NAC	TFF	FALSE	4	0.538714	0.666666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg014300	zf-C5HC2	TFF	FALSE	190	25.766973	0.700640490114174			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg016100	FHA	TFF	FALSE	12199	4197.891811	0.710237713516792	-0.0071	0.989	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg017100	PHD	OTR	FALSE	37	3.497984	0.331831831831832			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg026000	PHD	OTR	FALSE	12969	4798.093192	0.669875274161338	0.0248	0.9558	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg027100	TRAF	OTR	FALSE	143	38.956893	0.427361371023343			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg038400	AUX/IAA	OTR	FALSE	860	131.069785	0.46183501637924	-0.4572	0.01061	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg039400	MADS	TFF	FALSE	1	0.109545				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg039700	WRKY	TFF	FALSE	41	20.593322	0.501219512195122			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg039800	WRKY	TFF	FALSE	10	1.918549	0.244444444444444	0.0913	0.7878	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg047500	BES1	TFF	FALSE	18	1.08977	0.92156862745098	0.0206	0.9656	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg051600	NAC	TFF	FALSE	2	0.118059	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg055800	C2C2-GATA	TFF	FALSE	161	19.456743	0.449767080745342	-0.3571	0.07075	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg061600	Top	TFF	FALSE	13781	5407.21946	0.625423625995236	-0.0391	0.9265	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg063600	AUX/IAA	OTR	FALSE	56	6.658974	0.562987012987013			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg063700	DBP	TFF	FALSE	2620	287.090505	0.902189519337548	-0.0059	0.9913	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg064200	FAR1	TFF	FALSE	174	10.199325	0.931167364294731			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg066900	AP2-EREBP	TFF	FALSE	1856	502.157914	0.538297007156799			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg069700	zf-A20	TFF	FALSE	7	0.743537	0.238095238095238	-0.332	0.103	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg071600	PLATZ	TFF	FALSE	4	0.584772	0.5			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg074100	bZIP	TFF	FALSE	1	0.025353				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg076100	MYB	TFF	TRUE	158	35.048834	0.0367652987180521			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg077000	AP2-EREBP	TFF	FALSE	34	7.633017	0.467023172905526			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg078000	AP2-EREBP	TFF	FALSE	231	129.165698	0.45209862601167			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg081600	Top	TFF	FALSE	31	2.157274	0.864516129032258			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg082700	HB	TFF	FALSE	41	5.161406	0.728048780487805			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg083900	WRKY	TFF	FALSE	7	0.878244	0.666666666666667	0.3667	0.06052	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg084100	WRKY	TFF	FALSE	42	7.428744	0.472706155632985	0.3609	0.0666	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg084300	Top	TFF	FALSE	3	0.068134	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg085000	GNAT	OTR	FALSE	147	3.292511	0.0135122542167552	-0.2733	0.2181	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg088200	Top	TFF	FALSE	14501	6101.371496	0.589186990671274			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg089900	AP2-EREBP	TFF	FALSE	9	0.973522	0.305555555555556	-0.0925	0.7832	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg093400	bZIP	TFF	FALSE	12	0.914377	0.46969696969697			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg095200	MYB-related	TFF	TRUE	73	8.374642	0.565068493150685			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg096000	PLATZ	TFF	FALSE	73	31.643357	0.631278538812785			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg096400	CCAAT	TFF	FALSE	27	2.427794	0.803418803418803	-0.4185	0.02376	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg096500	MADS	TFF	FALSE	6	0.765233	0.266666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg097100	TRAF	OTR	FALSE	1	0.181851				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg097300	TRAF	OTR	FALSE	30	3.263562	0.402298850574713			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg097600	TRAF	OTR	FALSE	7	0.573667	0.476190476190476			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg099500	MYB-related	TFF	TRUE	4	0.404502	0.833333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg101600	TRAF	OTR	FALSE	53	15.117024	0.109579100145138			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg104100	TRAF	OTR	FALSE	1	0.158574				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg105700	ARF	TFF	FALSE	628	117.534902	0.196954459106655			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg107000	MYB	TFF	TRUE	175	58.923862	0.46495894909688			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg113300	ARF	TFF	FALSE	113	14	0.46634007585335	0.1303	0.6533	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg117900	AP2-EREBP	TFF	FALSE	7	0.757899	0.476190476190476			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg120700	PAS	TFF	FALSE	11414	3596.795083	0.730980326385957	-0.0274	0.9508	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg126500	C2C2-GATA	TFF	FALSE	7322	1582.035468	0.893768495929492	0.0793	0.8265	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg133000	SBP	TFF	FALSE	319	49.403537	0.236864415133771	0.1317	0.6477	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg133500	SBP	TFF	FALSE	53	7.056868	0.363570391872279			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg133700	MYB-related	TFF	TRUE	139	20.606598	0.428631008236889	0.5502	0.0009956	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Eg134200	C3H	TFF	FALSE	1	0.076858				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg142100	SRS	TFF	FALSE	2	0.783177	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg148500	bZIP	TFF	FALSE	4	0.601116	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg154500	NAC	TFF	FALSE	7	1.771671	0.714285714285714			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg157500	MYB-related	TFF	TRUE	446	106.075403	0.416345039552577			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg161100	PHD;zf-C5HC2	OTR;TFF	FALSE	5	0.336253	0.4			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg161200	C2H2	TFF	FALSE	2	0.206708	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Eg161500	PHD	OTR	FALSE	3	0.094877	0	-0.0273	0.9512	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg001100	MADS	TFF	FALSE	1	0.087259				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg003900	RWP-RK	TFF	FALSE	2	0.720775	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg011600	MYB	TFF	TRUE	7	4.014152	0.714285714285714			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg013300	C2C2-CO-like	TFF	FALSE	8	1.5494	0.285714285714286			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg014800	NAC	TFF	FALSE	3	0.458389	0.333333333333333	0.3505	0.07838	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg020200	FHA	TFF	FALSE	220	16.937084	0.898796180987962			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg021400	PHD	OTR	FALSE	1	0.03922				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg029300	PHD	OTR	FALSE	101	10.32957	0.712277227722772	-0.0955	0.7738	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg030400	TRAF	OTR	FALSE	145	24.2408	0.401340996168582	-0.5111	0.002935	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg030900	C3H	TFF	FALSE	4097	535.991791	0.893749189574689	-0.0647	0.8669	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg041400	AUX/IAA	OTR	FALSE	3	0.343987	0.333333333333333	-0.3721	0.05514	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg042700	WRKY	TFF	FALSE	12	2.601191	0.378787878787879			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg058800	HB	TFF	FALSE	26	6.514977	0.126153846153846	0.1459	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg063200	C2C2-GATA	TFF	FALSE	34	3.525928	0.502673796791444	-0.1775	0.5091	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg068600	TRAF	OTR	FALSE	8	0.414787	0.964285714285714	0.0876	0.8	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg068700	Top	TFF	FALSE	9	0.594657	0.527777777777778	0.0828	0.8169	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg074900	AP2-EREBP	TFF	FALSE	1198	268.52025	0.611026732105723			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg078900	GRAS	TFF	FALSE	5	1.213337	0.2			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg080500	zf-A20	TFF	FALSE	1	0.142231				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg083800	ARID	OTR	FALSE	5	0.414502	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg083900	bZIP	TFF	FALSE	112	8.864187	0.721846846846847	0.0998	0.759	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg085400	PLATZ	TFF	FALSE	362	51.639705	0.239711666488116			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg091500	AP2-EREBP	TFF	FALSE	18	3.853252	0.248366013071895			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg092500	HB	TFF	FALSE	222	42.546528	0.346337287513758	-0.4693	0.008055	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg093800	WRKY	TFF	FALSE	17	1.802336	0.360294117647059	0.4953	0.004372	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg094000	WRKY	TFF	FALSE	1	0.071411				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg094200	Top	TFF	FALSE	682	54.065633	0.869133282519669	-0.144	0.6026	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg105200	TRAF	OTR	FALSE	16	2.981426	0.391666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg114300	ARF	TFF	FALSE	188	22.87008	0.575264535214473	0.1447	0.6003	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg118800	AP2-EREBP	TFF	FALSE	1	0.082306				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg122100	PAS	TFF	FALSE	8151	1968.138489	0.764490216488925	-0.1369	0.6285	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg123100	MED26	OTR	FALSE	392	26.414147	0.966125580667049	0.0637	0.87	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg134400	SBP	TFF	FALSE	1132	139.534162	0.61199163940726	0.0939	0.7788	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg134600	MYB-related	TFF	TRUE	4	0.719975	0.833333333333333	-0.0333	0.9385	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg146800	bZIP	TFF	FALSE	861	104.036788	0.653501877211463	0.2374	0.3156	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg147000	bZIP	TFF	FALSE	232	24.172306	0.471600238841618			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg153900	NAC	TFF	FALSE	1	0.021391				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Fg155700	HMG	OTR	FALSE	186	21.261326	0.411043301365882	-0.397	0.03583	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg156400	MYB-related	TFF	TRUE	347	72.322791	0.47263913644617	0.3042	0.1502	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Fg160400	zf-C5HC2	TFF	FALSE	19	2.023902	0.450292397660819	0.1833	0.489	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg000500	TRAF	OTR	FALSE	34	5.469775	0.452762923351159	-0.4945	0.004462	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg002800	NAC	TFF	FALSE	10	2.460845	0.0666666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg004400	MYB-related	TFF	TRUE	59	6.468094	0.255406195207481	-0.4725	0.007528	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg008100	MYB	TFF	TRUE	5	0.631421	0.7			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg018300	AP2-EREBP	TFF	FALSE	71	12.716288	0.229376257545272	0.2105	0.4027	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg019200	GRAS	TFF	FALSE	29	3.055958	0.608374384236453			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg023500	BBR/BPC	TFF	FALSE	48	4.829265	0.414893617021277	-0.4795	0.006384	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg024800	NAC	TFF	FALSE	20	1.512901	0.721052631578947	-0.1156	0.7061	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg038200	Top	TFF	FALSE	166	22.985858	0.344797371303395	0.2346	0.3239	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg039600	PBF-2-like	TFF	FALSE	36	6.105368	0.392063492063492	-0.1582	0.5803	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg052200	TRAF	OTR	FALSE	86	34.115383	0.387414500683995			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg057200	bHLH	TFF	FALSE	1	0.019905				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg057900	C2H2	TFF	FALSE	35	3.418059	0.539495798319328	-0.2786	0.2051	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg058000	AP2-EREBP	TFF	FALSE	32	3.472251	0.391129032258065			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg063100	ARF	TFF	FALSE	793	104.212081	0.686534321780223	0.0561	0.8899	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg067900	MYB	TFF	TRUE	5	0.243642	0.5			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg072200	bZIP	TFF	FALSE	1	0.080325				FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg074300	bZIP	TFF	FALSE	7	0.646468	0.142857142857143			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg076900	MADS	TFF	FALSE	88	11.02069	0.364681295715779	-0.0857	0.8065	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg080400	AP2-EREBP	TFF	FALSE	4	0.183622	0	0.2667	0.2345	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg080800	MADS	TFF	FALSE	87	23.183877	0.0438385458433574			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg081900	mTERF	OTR	FALSE	10	0.465988	0.377777777777778	0.2636	0.2423	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg082500	bHLH	TFF	FALSE	1280	283.644982	0.653756596950743	0.1116	0.7201	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg086300	G2-like	TFF	FALSE	628	131.513267	0.405657310618759			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg087500	LIM	TFF	FALSE	22	1.653247	0.536796536796537	0.05	0.9038	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg093400	zf-fF-X1	TFF	FALSE	9	0.803157	0.222222222222222			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg095600	MYB	TFF	TRUE	4	0.386178	0.166666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg096800	C2C2-CO-like	TFF	FALSE	4	0.660545	0.333333333333333	0.229	0.3414	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg099000	zf-C5HC2	TFF	FALSE	4	0.252461	0.666666666666667	0.1385	0.6223	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg103300	FHA	TFF	FALSE	8	1.176973	0.0714285714285714	-0.3178	0.1258	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg104400	MYB-related	TFF	TRUE	23	2.238724	0.494071146245059	-0.5172	0.002509	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg105200	PLATZ	TFF	FALSE	23	3.893842	0.363636363636364	0.0426	0.9199	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg105900	MADS	TFF	FALSE	5	2.510885	0.2			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg107000	TRAF	OTR	FALSE	32	2.252456	0.641129032258065			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg107100	TRAF	OTR	FALSE	209	21.295703	0.594543614280457			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg107700	TRAF	OTR	FALSE	2	0.152726	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg109800	MYB-related	TFF	TRUE	10852	3266.127724	0.748598472021396	-0.0281	0.9497	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg114100	TRAF	OTR	FALSE	10290	2979.42003	0.792853662298542	-0.0957	0.7729	FALSE	TRUE	
sugarcane	SoffiXsponR570.04Gg114300	NAC	TFF	FALSE	5	0.603192	0.4			FALSE	FALSE	
sugarcane	SoffiXsponR570.04Gg115700	ARF	TFF	FALSE	322	49.915413	0.501770476577466	0.0242	0.957	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag001600	TRAF	OTR	FALSE	11317	3636.861796	0.722583132643318			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag001800	C2H2	TFF	FALSE	116	28.829485	0.0892053973013493			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag009100	zf-C5HC2	TFF	FALSE	1451	171.821941	0.753090139974809			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag012000	MADS	TFF	FALSE	5	3.14084	0.8			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag033500	HB	TFF	FALSE	26	4.97971	0.544615384615385			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag037500	mTERF	OTR	FALSE	352	48.188859	0.59704415954416	-0.0964	0.7704	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag038100	NAC	TFF	FALSE	8	1.353777	0.214285714285714			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag038500	MYB	TFF	TRUE	41	3.990145	0.559756097560976	-0.4214	0.02241	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag039400	FAR1	TFF	FALSE	17	1.632466	0.507352941176471	0.216	0.3839	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag040100	bHLH	TFF	FALSE	108	15.826988	0.350813430252683			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag045100	TCP	TFF	FALSE	364	36.198569	0.903399630672358			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag046900	Tify	TFF	FALSE	1	0.11004				FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag053400	Tify	TFF	FALSE	5	0.477399	0.3			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag056300	TRAF	OTR	FALSE	10561	3215.34065	0.700058229535197	-0.1265	0.6668	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag057000	zf-A20	TFF	FALSE	92	35.109915	0.314859053989489			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag057100	zf-A20	TFF	FALSE	22	3.03994	0.294372294372294	-0.4952	0.004382	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag059400	PHD	OTR	FALSE	21	2.251411	0.70952380952381	0.2769	0.2094	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag060900	CPP	TFF	FALSE	40	4.211426	0.466666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag062700	HSF	TFF	FALSE	5	0.278309	0.4			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag065500	bZIP	TFF	FALSE	127	35.867009	0.12623422072241			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag067500	SAP	TFF	FALSE	2877	313.509155	0.915847619821103	-0.2447	0.2941	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag070300	PHD	OTR	FALSE	1843	196.304622	0.843523311788656	-0.3625	0.06495	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag075600	DDT	OTR	FALSE	139	10.24998	0.901053070587009			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag079100	AP2-EREBP	TFF	FALSE	26	6.514977	0.126153846153846			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag083800	bZIP	TFF	FALSE	73	4.47952	0.947108066971081			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag084300	FHA	TFF	FALSE	379	27.860025	0.922631263000656	0.1824	0.4921	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag084400	bHLH	TFF	FALSE	11	0.881596	0.381818181818182			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag087100	SET	OTR	FALSE	7768	1678.996333	0.853820071370637	-0.0177	0.9712	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag091400	Alfin-like	TFF	FALSE	120	14.141316	0.401820728291317			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag114200	BBR/BPC	TFF	FALSE	723	60.094217	0.885940008352394			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag119000	TRAF	OTR	FALSE	287	100.082651	0.713481640310909			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag120400	MYB-related	TFF	TRUE	4346	682.442846	0.770564470219034			FALSE	FALSE	
sugarcane	SoffiXsponR570.05Ag126200	WRKY	TFF	FALSE	71	8.1194	0.510663983903421	-0.0551	0.8925	FALSE	TRUE	
sugarcane	SoffiXsponR570.05Ag132700	BES1	TFF	FALSE	1	0.033772				FALSE	FALSE	
