species	gene	family	type	is_MYB	degree	strength	transitivity	treatment_r	treatment_padj	N_correlated	on_conserved_edge	conservation_status
purple	Soffic.03G0032790-3G	Alfin-like	TFF	FALSE	1175	154.427374	0.714418065170901			FALSE	FALSE	
purple	Soffic.03G0032820-3G	NAC	TFF	FALSE	33661	15582.784822	0.761042172909109			FALSE	FALSE	
purple	Soffic.03G0032830-3C	MYB	TFF	TRUE	128	16.132971	0.419168307086614			FALSE	FALSE	
purple	Soffic.03G0032830-3E	HB	TFF	FALSE	17526	3402.432186	0.89692954571834	-0.1928	0.939	FALSE	TRUE	
purple	Soffic.03G0032890-3B	NAC	TFF	FALSE	30567	12273.115873	0.74926669004518	0.0489	1	FALSE	TRUE	
purple	Soffic.03G0032910-3D	NAC	TFF	FALSE	46	5.263407	0.2			FALSE	FALSE	
purple	Soffic.03G0032920-3A	AP2-EREBP	TFF	FALSE	609	95.288554	0.493647912885662			FALSE	FALSE	
purple	Soffic.03G0032920-3D	MYB-related	TFF	TRUE	18	3.192591	0.228758169934641			FALSE	FALSE	
purple	Soffic.03G0032940-3E	MYB	TFF	TRUE	8	0.835748	0.0714285714285714			FALSE	FALSE	
purple	Soffic.03G0033030-3A	TUB	TFF	FALSE	62	8.624192	0.360126916975145			FALSE	FALSE	
purple	Soffic.03G0033040-3A	TUB	TFF	FALSE	94	13.69956	0.524365133836651			FALSE	FALSE	
purple	Soffic.03G0033050-3A	bZIP	TFF	FALSE	22738	6082.304877	0.889964683645613			FALSE	FALSE	
purple	Soffic.03G0033070-3B	AP2-EREBP	TFF	FALSE	102	46.771471	0.48573092603378			FALSE	FALSE	
purple	Soffic.03G0033070-3F	FAR1	TFF	FALSE	454	107.837264	0.361136233237059			FALSE	FALSE	
purple	Soffic.03G0033120-3A	AP2-EREBP	TFF	FALSE	585	72.031921	0.576565975881044			FALSE	FALSE	
purple	Soffic.03G0033150-3E	MYB	TFF	TRUE	21035	4736.297689	0.917922611808574			FALSE	FALSE	
purple	Soffic.03G0033180-3B	Alfin-like	TFF	FALSE	1	0.016438				FALSE	FALSE	
purple	Soffic.03G0033180-3D	TUB	TFF	FALSE	32399	13042.819625	0.777512837879912			FALSE	FALSE	
purple	Soffic.03G0033190-3D	bZIP	TFF	FALSE	18356	3890.77967	0.818764127428238			FALSE	FALSE	
purple	Soffic.03G0033200-3H	AP2-EREBP	TFF	FALSE	12	1.044132	0.272727272727273			FALSE	FALSE	
purple	Soffic.03G0033210-3F	CCAAT	TFF	FALSE	11	1.311966	0.327272727272727			FALSE	FALSE	
purple	Soffic.03G0033230-3B	NAC	TFF	FALSE	36842	18272.912711	0.729368727983443			FALSE	FALSE	
purple	Soffic.03G0033230-3C	SET	OTR	FALSE	1873	267.763782	0.691407016487102			FALSE	FALSE	
purple	Soffic.03G0033240-3G	TAZ	TFF	FALSE	113	30.676968	0.337389380530973			FALSE	FALSE	
purple	Soffic.03G0033270-3H	GRAS	TFF	FALSE	51	5.394132	0.313725490196078			FALSE	FALSE	
purple	Soffic.03G0033290-3A	C2H2	TFF	FALSE	59	8.590725	0.165400350672122			FALSE	FALSE	
purple	Soffic.03G0033300-3H	MYB	TFF	TRUE	1	0.206613				FALSE	FALSE	
purple	Soffic.03G0033390-3H	C2H2	TFF	FALSE	140	23.60096	0.230626927029805			FALSE	FALSE	
purple	Soffic.03G0033400-3A	AP2-EREBP	TFF	FALSE	222	72.631336	0.320207084912967			FALSE	FALSE	
purple	Soffic.03G0033430-3D	C2H2	TFF	FALSE	35189	17047.437699	0.738667183826154	0.1093	1	FALSE	TRUE	
purple	Soffic.03G0033470-3A	mTERF	OTR	FALSE	14	3.728069	0.626373626373626			FALSE	FALSE	
purple	Soffic.03G0033500-3C	PHD	OTR	FALSE	20	3.991121	0.194736842105263			FALSE	FALSE	
purple	Soffic.03G0033530-3F	TUB	TFF	FALSE	12504	1830.810495	0.858739545503321	-0.3625	0.6905	FALSE	TRUE	
purple	Soffic.03G0033550-3G	mTERF	OTR	FALSE	231	70.212411	0.264069264069264			FALSE	FALSE	
purple	Soffic.03G0033560-3E	bZIP	TFF	FALSE	231	70.212411	0.264069264069264			FALSE	FALSE	
purple	Soffic.03G0033570-3C	SWI/SNF-BAF60b	OTR	FALSE	24721	7039.143877	0.874322389321135	-0.2077	0.9147	FALSE	TRUE	
purple	Soffic.03G0033580-3E	bZIP	TFF	FALSE	7936	2181.253812	0.622413523690469			FALSE	FALSE	
purple	Soffic.03G0033590-3D	MYB	TFF	TRUE	10965	2317.801666	0.635990123461719			FALSE	FALSE	
purple	Soffic.03G0033600-3A	MYB	TFF	TRUE	10227	2568.301066	0.573551723423753			FALSE	FALSE	
purple	Soffic.03G0033600-3F	AP2-EREBP	TFF	FALSE	18447	3420.551691	0.81704041234941			FALSE	FALSE	
purple	Soffic.03G0033750-3E	MYB-related	TFF	TRUE	105	30.273077	0.225824175824176			FALSE	FALSE	
purple	Soffic.03G0033760-3C	Alfin-like	TFF	FALSE	7639	878.477204	0.901137137498239			FALSE	FALSE	
purple	Soffic.03G0033770-3F	C2H2	TFF	FALSE	36442	18298.253657	0.736586526675228			FALSE	FALSE	
purple	Soffic.03G0033780-3C	NAC	TFF	FALSE	3	0.381626	0			FALSE	FALSE	
purple	Soffic.03G0033780-3E	OFP	TFF	FALSE	17220	3063.220385	0.926139378623093			FALSE	FALSE	
purple	Soffic.03G0033800-3D	PHD	OTR	FALSE	37670	19686.001721	0.709604432157061			FALSE	FALSE	
purple	Soffic.03G0033830-3B	mTERF	OTR	FALSE	30942	11904.304952	0.82327292158862			FALSE	FALSE	
purple	Soffic.03G0033840-3G	TAZ	TFF	FALSE	188	27.05938	0.406530890886335			FALSE	FALSE	
purple	Soffic.03G0033890-3H	ARF	TFF	FALSE	33479	13500.832686	0.663453441003587	-0.1769	0.9609	FALSE	TRUE	
purple	Soffic.03G0033900-3D	SET	OTR	FALSE	32798	14444.063137	0.776054461885989			FALSE	FALSE	
purple	Soffic.03G0033910-3A	SET	OTR	FALSE	2611	443.532431	0.5967904723752			FALSE	FALSE	
purple	Soffic.03G0033940-3H	bHLH	TFF	FALSE	36985	17965.234897	0.70161916200893			FALSE	FALSE	
purple	Soffic.03G0033960-3E	bZIP	TFF	FALSE	26197	7965.325413	0.821066889771548			FALSE	FALSE	
purple	Soffic.03G0034000-3G	bHLH	TFF	FALSE	1324	248.389515	0.324680929773722	-0.2841	0.8259	FALSE	TRUE	
purple	Soffic.03G0034010-3E	AP2-EREBP	TFF	FALSE	26017	6904.868739	0.750501295491296			FALSE	FALSE	
purple	Soffic.03G0034010-3G	bHLH	TFF	FALSE	27	3.428194	0.387464387464388			FALSE	FALSE	
purple	Soffic.03G0034050-3D	GRAS	TFF	FALSE	29	6.52071	0.775862068965517			FALSE	FALSE	
purple	Soffic.03G0034090-3A	GRAS	TFF	FALSE	21183	4821.495833	0.81607414849478	0.2279	0.8815	FALSE	TRUE	
purple	Soffic.03G0034100-3C	C2H2	TFF	FALSE	853	106.683127	0.723381712706878			FALSE	FALSE	
purple	Soffic.03G0034120-3H	SET	OTR	FALSE	37277	18346.75982	0.705624087057713			FALSE	FALSE	
purple	Soffic.03G0034170-3D	PHD	OTR	FALSE	1592	249.251461	0.69525187218304			FALSE	FALSE	
purple	Soffic.03G0034170-3F	PHD	OTR	FALSE	33140	13105.809285	0.6729451410231			FALSE	FALSE	
purple	Soffic.03G0034190-3A	MADS	TFF	FALSE	7	1.037219	0.285714285714286			FALSE	FALSE	
purple	Soffic.03G0034210-3B	GRAS	TFF	FALSE	661	180.537004	0.0857103562095998			FALSE	FALSE	
purple	Soffic.03G0034210-3D	NAC	TFF	FALSE	22209	5884.995983	0.817761504604606			FALSE	FALSE	
purple	Soffic.03G0034210-3G	C3H	TFF	FALSE	257	82.240485	0.283286721789883			FALSE	FALSE	
purple	Soffic.03G0034220-3C	TAZ	TFF	FALSE	5	0.389245	0.2			FALSE	FALSE	
purple	Soffic.03G0034230-3D	SWI/SNF-BAF60b	OTR	FALSE	192	44.990695	0.286431064572426			FALSE	FALSE	
purple	Soffic.03G0034250-3A	NAC	TFF	FALSE	24196	6384.574717	0.774616460577803			FALSE	FALSE	
purple	Soffic.03G0034270-3B	ABI3VP1	TFF	FALSE	97	42.914502	0.494845360824742			FALSE	FALSE	
purple	Soffic.03G0034270-3C	TAZ	TFF	FALSE	1190	147.089725	0.703063799110898			FALSE	FALSE	
purple	Soffic.03G0034270-3F	SET	OTR	FALSE	38844	21844.979415	0.698886518476285			FALSE	FALSE	
purple	Soffic.03G0034290-3H	MADS	TFF	FALSE	178	38.88098	0.264965403415223			FALSE	FALSE	
purple	Soffic.03G0034320-3A	SWI/SNF-BAF60b	OTR	FALSE	6	0.912321	0.133333333333333			FALSE	FALSE	
purple	Soffic.03G0034320-3D	AP2-EREBP	TFF	FALSE	260	29.112091	0.537362637362637			FALSE	FALSE	
purple	Soffic.03G0034340-3E	MYB	TFF	TRUE	47	9.485983	0.338575393154487			FALSE	FALSE	
purple	Soffic.03G0034400-3F	GRAS	TFF	FALSE	131	17.758659	0.324016441573693			FALSE	FALSE	
purple	Soffic.03G0034410-3B	Jumonji	OTR	FALSE	1411	732.568204	0.444091258651628			FALSE	FALSE	
purple	Soffic.03G0034410-3D	PHD	OTR	FALSE	3	0.158269	0			FALSE	FALSE	
purple	Soffic.03G0034450-3A	AP2-EREBP	TFF	FALSE	2896	420.953447	0.740779015066938			FALSE	FALSE	
purple	Soffic.03G0034490-3B	TAZ	TFF	FALSE	27159	8181.774192	0.832651671425215			FALSE	FALSE	
purple	Soffic.03G0034490-3D	NAC	TFF	FALSE	14753	2717.772061	0.861541893093401			FALSE	FALSE	
purple	Soffic.03G0034510-3A	Alfin-like	TFF	FALSE	29389	9975.10099	0.813056343857049			FALSE	FALSE	
purple	Soffic.03G0034520-3F	PHD	OTR	FALSE	2901	700.30924	0.427296889300954			FALSE	FALSE	
purple	Soffic.03G0034540-3A	NAC	TFF	FALSE	64	10.322586	0.219246031746032			FALSE	FALSE	
purple	Soffic.03G0034560-3C	zf-BED	TFF	FALSE	40	4.956278	0.314102564102564			FALSE	FALSE	
purple	Soffic.03G0034560-3F	NAC	TFF	FALSE	14239	2656.993467	0.745892204184182			FALSE	FALSE	
purple	Soffic.03G0034590-3F	SWI/SNF-BAF60b	OTR	FALSE	38	4.455888	0.328591749644381	-0.5937	0.3516	FALSE	TRUE	
purple	Soffic.03G0034630-3D	C2H2	TFF	FALSE	133	38.490905	0.265322396901344			FALSE	FALSE	
purple	Soffic.03G0034650-3G	SBP	TFF	FALSE	71	9.293137	0.383098591549296			FALSE	FALSE	
purple	Soffic.03G0034660-3C	mTERF	OTR	FALSE	809	101.414462	0.0814383972389823			FALSE	FALSE	
purple	Soffic.03G0034680-3G	MADS	TFF	FALSE	33	3.277219	0.490530303030303			FALSE	FALSE	
purple	Soffic.03G0034690-3F	AP2-EREBP	TFF	FALSE	110	21.307589	0.359799833194329			FALSE	FALSE	
purple	Soffic.03G0034700-3B	ABI3VP1	TFF	FALSE	23188	6043.918909	0.854118726997505			FALSE	FALSE	
purple	Soffic.03G0034730-3B	MADS	TFF	FALSE	82	16.027074	0.342968985245408			FALSE	FALSE	
purple	Soffic.03G0034730-3G	TIG	TFF	FALSE	25103	7363.283107	0.777230477153909			FALSE	FALSE	
purple	Soffic.03G0034740-3C	ARF	TFF	FALSE	56	30.612121	0.625974025974026			FALSE	FALSE	
purple	Soffic.03G0034750-3E	SET	OTR	FALSE	24303	6639.875133	0.905057135815434			FALSE	FALSE	
purple	Soffic.03G0034790-3F	Alfin-like	TFF	FALSE	33368	14802.77911	0.770704203235672			FALSE	FALSE	
purple	Soffic.03G0034820-3A	TAZ	TFF	FALSE	2448	462.782566	0.595589236920759			FALSE	FALSE	
purple	Soffic.03G0034820-3F	NAC	TFF	FALSE	7884	1739.727194	0.5310323295549			FALSE	FALSE	
purple	Soffic.03G0034840-3D	TAZ	TFF	FALSE	9	1.378139	0.416666666666667			FALSE	FALSE	
purple	Soffic.03G0034870-3G	TCP	TFF	FALSE	38621	21491.384102	0.704543871620947			FALSE	FALSE	
purple	Soffic.03G0034880-3B	bHLH	TFF	FALSE	11287	1645.626728	0.864041034255487			FALSE	FALSE	
purple	Soffic.03G0034910-3E	GRAS	TFF	FALSE	16464	3071.081901	0.842573360163826	0.3003	0.7921	FALSE	TRUE	
purple	Soffic.03G0034910-3F	C2H2	TFF	FALSE	153	59.834017	0.448916408668731			FALSE	FALSE	
purple	Soffic.03G0034940-3C	GRAS	TFF	FALSE	210	43.765183	0.265664160401002			FALSE	FALSE	
purple	Soffic.03G0034970-3B	C3H	TFF	FALSE	36277	17421.7101	0.720379512508101	-0.0149	1	FALSE	TRUE	
purple	Soffic.03G0035030-3C	Jumonji	OTR	FALSE	2	0.034362	0			FALSE	FALSE	
purple	Soffic.03G0035040-3C	Jumonji	OTR	FALSE	406	49.194887	0.582436295079973			FALSE	FALSE	
purple	Soffic.03G0035050-3E	PHD	OTR	FALSE	77	11.666438	0.22282980177717			FALSE	FALSE	
purple	Soffic.03G0035120-3G	MYB-related	TFF	TRUE	1049	138.407509	0.757506240039587	0.2071	0.9163	FALSE	TRUE	
purple	Soffic.03G0035160-3G	Tify	TFF	FALSE	167	25.853932	0.248034052377173			FALSE	FALSE	
purple	Soffic.03G0035170-3D	WRKY	TFF	FALSE	587	95.216633	0.490362867824479			FALSE	FALSE	
purple	Soffic.03G0035230-3A	mTERF	OTR	FALSE	593	67.623987	0.698099448521034			FALSE	FALSE	
purple	Soffic.03G0035290-3C	bHLH	TFF	FALSE	231	70.212411	0.264069264069264			FALSE	FALSE	
purple	Soffic.03G0035290-3D	mTERF	OTR	FALSE	101	13.226768	0.270891089108911			FALSE	FALSE	
purple	Soffic.03G0035310-3A	ARF	TFF	FALSE	168	28.6809	0.308525805531794			FALSE	FALSE	
purple	Soffic.03G0035330-3A	AP2-EREBP	TFF	FALSE	2078	639.11003	0.636967603844851			FALSE	FALSE	
purple	Soffic.03G0035340-3G	SET	OTR	FALSE	208	56.095173	0.236389817911557			FALSE	FALSE	
purple	Soffic.03G0035350-3D	AP2-EREBP	TFF	FALSE	1026	361.982881	0.412850282888794			FALSE	FALSE	
purple	Soffic.03G0035400-3G	bHLH	TFF	FALSE	12255	4803.012966	0.54188248641881			FALSE	FALSE	
purple	Soffic.03G0035410-3C	C3H	TFF	FALSE	967	152.586083	0.477847647309452	-0.062	1	FALSE	TRUE	
purple	Soffic.03G0035440-3F	AP2-EREBP	TFF	FALSE	10984	4166.772836	0.569561320982126			FALSE	FALSE	
purple	Soffic.03G0035450-3B	SBP	TFF	FALSE	443	78.111456	0.328202404420702			FALSE	FALSE	
purple	Soffic.03G0035470-3B	MADS	TFF	FALSE	8	1.736603	0.178571428571429			FALSE	FALSE	
purple	Soffic.03G0035510-3B	TIG	TFF	FALSE	21229	5340.125003	0.776905390439249	-0.1463	1	FALSE	TRUE	
purple	Soffic.03G0035520-3A	ARR-B	TFF	FALSE	6240	1103.538774	0.655901309381434			FALSE	FALSE	
purple	Soffic.03G0035570-3A	ABI3VP1	TFF	FALSE	216	39.863202	0.290396210163652			FALSE	FALSE	
purple	Soffic.03G0035570-3E	NAC	TFF	FALSE	264	34.909345	0.472750316856781			FALSE	FALSE	
purple	Soffic.03G0035570-3G	NAC	TFF	FALSE	18	1.909405	0.176470588235294			FALSE	FALSE	
purple	Soffic.03G0035650-3B	TCP	TFF	FALSE	38382	20344.532806	0.699270647912593	1e-04	1	FALSE	TRUE	
purple	Soffic.03G0035660-3H	TAZ	TFF	FALSE	48	5.27053	0.234929078014184			FALSE	FALSE	
purple	Soffic.03G0035700-3A	Jumonji	OTR	FALSE	46	6.162281	0.371980676328502			FALSE	FALSE	
purple	Soffic.03G0035720-3F	TRAF	OTR	FALSE	20595	4664.905543	0.696623894985123			FALSE	FALSE	
purple	Soffic.03G0035730-3G	C2H2	TFF	FALSE	685	71.14998	0.754010329961156	-0.4556	0.5575	FALSE	TRUE	
purple	Soffic.03G0035750-3A	zf-BED	TFF	FALSE	26381	8401.184582	0.855095367386969	-0.1249	1	FALSE	TRUE	
purple	Soffic.03G0035760-3A	TAZ	TFF	FALSE	1538	218.495908	0.557048376712103	-0.1336	1	FALSE	TRUE	
purple	Soffic.03G0035760-3D	TAZ	TFF	FALSE	1280	212.815163	0.457989640344019	-0.0671	1	FALSE	TRUE	
purple	Soffic.03G0035770-3G	CCAAT	TFF	FALSE	4421	856.838549	0.789412931494175			FALSE	FALSE	
purple	Soffic.03G0035780-3F	mTERF	OTR	FALSE	4	0.352501	0.333333333333333			FALSE	FALSE	
purple	Soffic.03G0035810-3B	NAC	TFF	FALSE	6772	1129.331816	0.800369274021632			FALSE	FALSE	
purple	Soffic.03G0035820-3B	MYB	TFF	TRUE	3029	723.812486	0.41431922067308	-0.3288	0.7445	FALSE	TRUE	
purple	Soffic.03G0035820-3D	mTERF	OTR	FALSE	8768	907.77094	0.941910045051158			FALSE	FALSE	
purple	Soffic.03G0035840-3A	mTERF	OTR	FALSE	2	0.044762	0			FALSE	FALSE	
purple	Soffic.03G0035840-3C	SBP	TFF	FALSE	903	137.468509	0.459510427179174			FALSE	FALSE	
purple	Soffic.03G0035860-3B	Tify	TFF	FALSE	6954	1845.565333	0.593087545651954	0.1848	0.9511	FALSE	TRUE	
purple	Soffic.03G0035870-3B	Tify	TFF	FALSE	404	82.035063	0.363732403016977			FALSE	FALSE	
purple	Soffic.03G0035890-3C	TIG	TFF	FALSE	11663	2090.968824	0.725157705565782			FALSE	FALSE	
purple	Soffic.03G0035940-3H	C3H	TFF	FALSE	71	7.784612	0.41851106639839			FALSE	FALSE	
purple	Soffic.03G0035990-3B	SET	OTR	FALSE	38449	21040.475498	0.702375224323129			FALSE	FALSE	
purple	Soffic.03G0035990-3C	Top	TFF	FALSE	8	1.875768	0.464285714285714			FALSE	FALSE	
purple	Soffic.03G0036000-3C	TCP	TFF	FALSE	17619	3769.763217	0.863511917994338			FALSE	FALSE	
purple	Soffic.03G0036040-3B	ARF	TFF	FALSE	10	1.268784	0.0888888888888889			FALSE	FALSE	
purple	Soffic.03G0036060-3B	bHLH	TFF	FALSE	25023	6800.224517	0.55890683680278	0.3485	0.717	FALSE	TRUE	
purple	Soffic.03G0036210-3C	Tify	TFF	FALSE	869	457.388804	0.161714561469564			FALSE	FALSE	
purple	Soffic.03G0036230-3G	GRAS	TFF	FALSE	7	0.638544	0.476190476190476			FALSE	FALSE	
purple	Soffic.03G0036240-3D	bHLH	TFF	FALSE	1525	245.211301	0.53476012219784			FALSE	FALSE	
purple	Soffic.03G0036240-3F	bHLH	TFF	FALSE	1229	173.295498	0.63703442591233			FALSE	FALSE	
purple	Soffic.03G0036330-3C	SET	OTR	FALSE	21612	4900.26959	0.858695500530543			FALSE	FALSE	
purple	Soffic.03G0036360-3D	C3H	TFF	FALSE	16	6.585343	0.441666666666667			FALSE	FALSE	
purple	Soffic.03G0036360-3G	TRAF	OTR	FALSE	62	9.884597	0.298783712321523	-0.5115	0.5006	FALSE	TRUE	
purple	Soffic.03G0036380-3B	G2-like	TFF	FALSE	10301	3266.938569	0.584178216272716	0.5268	0.4701	FALSE	TRUE	
purple	Soffic.03G0036390-3C	ARF	TFF	FALSE	2081	241.348719	0.789269212286992	-0.2648	0.8265	FALSE	TRUE	
purple	Soffic.03G0036500-3B	RWP-RK	TFF	FALSE	26440	8161.400205	0.813861339483877	0.0193	1	FALSE	TRUE	
purple	Soffic.03G0036540-3A	SBP	TFF	FALSE	42	5.217464	0.317073170731707	-0.3556	0.7037	FALSE	TRUE	
purple	Soffic.03G0036540-3B	ARF	TFF	FALSE	1546	267.778264	0.469737123048519	-0.2959	0.8023	FALSE	TRUE	
purple	Soffic.03G0036550-3F	TIG	TFF	FALSE	749	97.905378	0.631633622012951			FALSE	FALSE	
purple	Soffic.03G0036590-3A	TIG	TFF	FALSE	33678	14437.325733	0.741283993066581	-0.1718	0.9691	FALSE	TRUE	
purple	Soffic.03G0036610-3F	AP2-EREBP	TFF	FALSE	891	108.8792	0.618777033758307			FALSE	FALSE	
purple	Soffic.03G0036630-3E	Jumonji	OTR	FALSE	142	40.2905	0.27459794226351			FALSE	FALSE	
purple	Soffic.03G0036680-3E	TAZ	TFF	FALSE	17970	3611.463932	0.896630947263315			FALSE	FALSE	
purple	Soffic.03G0036690-3A	Top	TFF	FALSE	196	31.481216	0.367870225013082			FALSE	FALSE	
purple	Soffic.03G0036700-3A	TCP	TFF	FALSE	76	11.916443	0.214035087719298			FALSE	FALSE	
purple	Soffic.03G0036700-3B	C2H2	TFF	FALSE	495	72.330915	0.450603197971619			FALSE	FALSE	
purple	Soffic.03G0036700-3F	TCP	TFF	FALSE	17	2.225278	0.183823529411765			FALSE	FALSE	
purple	Soffic.03G0036720-3B	CCAAT	TFF	FALSE	1026	361.982881	0.412850282888794			FALSE	FALSE	
purple	Soffic.03G0036800-3C	CCAAT	TFF	FALSE	425	53.239895	0.573407325194229			FALSE	FALSE	
purple	Soffic.03G0036840-3G	bHLH	TFF	FALSE	26	9.809365	0.52	0.3953	0.6539	FALSE	TRUE	
purple	Soffic.03G0036850-3A	NAC	TFF	FALSE	37	5.464117	0.21021021021021			FALSE	FALSE	
purple	Soffic.03G0036860-3D	TIG	TFF	FALSE	5595	1163.153322	0.559950003881984			FALSE	FALSE	
purple	Soffic.03G0036860-3F	NAC	TFF	FALSE	11	1.346138	0.345454545454545			FALSE	FALSE	
purple	Soffic.03G0036870-3E	bHLH	TFF	FALSE	550	89.593047	0.359145553899652			FALSE	FALSE	
purple	Soffic.03G0036870-3F	MYB	TFF	TRUE	6204	1749.65026	0.452792231624368	-0.275	0.8265	FALSE	TRUE	
purple	Soffic.03G0036890-3A	Tify	TFF	FALSE	797	149.834177	0.277349734872606			FALSE	FALSE	
purple	Soffic.03G0036900-3G	SRS	TFF	FALSE	9053	1522.208174	0.80621802505489			FALSE	FALSE	
purple	Soffic.03G0036960-3C	FAR1	TFF	FALSE	122	51.333612	0.461048638395881			FALSE	FALSE	
purple	Soffic.03G0037000-3A	SET	OTR	FALSE	25779	7762.914627	0.817242372938167			FALSE	FALSE	
purple	Soffic.03G0037000-3D	TCP	TFF	FALSE	229	24.367149	0.612464567532368			FALSE	FALSE	
purple	Soffic.03G0037010-3H	bHLH	TFF	FALSE	1026	361.982881	0.412850282888794			FALSE	FALSE	
purple	Soffic.03G0037050-3A	ARF	TFF	FALSE	20752	4431.693502	0.851317942819971	-0.2662	0.8265	FALSE	TRUE	
purple	Soffic.03G0037080-3F	ARF	TFF	FALSE	484	58.251466	0.568280204643841	0.0587	1	FALSE	TRUE	
purple	Soffic.03G0037120-3F	bHLH	TFF	FALSE	85	12.169875	0.441736694677871			FALSE	FALSE	
purple	Soffic.03G0037120-3G	FAR1	TFF	FALSE	103	12.135433	0.54330858557015			FALSE	FALSE	
purple	Soffic.03G0037150-3G	FAR1	TFF	FALSE	26074	8553.615403	0.807818679247648			FALSE	FALSE	
purple	Soffic.03G0037180-3D	NAC	TFF	FALSE	31010	11209.623117	0.775684457900828	-0.2521	0.8391	FALSE	TRUE	
purple	Soffic.03G0037190-3D	MYB	TFF	TRUE	37365	19149.092611	0.705435254028659	0.0597	1	FALSE	TRUE	
purple	Soffic.03G0037190-3H	C2H2	TFF	FALSE	1026	361.982881	0.412850282888794			FALSE	FALSE	
purple	Soffic.03G0037210-3B	FAR1	TFF	FALSE	453	179.241971	0.448738986891715			FALSE	FALSE	
purple	Soffic.03G0037220-3H	NAC	TFF	FALSE	26	5.036168	0.255384615384615			FALSE	FALSE	
purple	Soffic.03G0037230-3B	NAC	TFF	FALSE	355	47.205583	0.4114744966977			FALSE	FALSE	
purple	Soffic.03G0037230-3D	Tify	TFF	FALSE	185	25.414872	0.503349001175088	-0.0238	1	FALSE	TRUE	
purple	Soffic.03G0037270-3B	GRAS	TFF	FALSE	32641	14494.29059	0.780701262651747			FALSE	FALSE	
purple	Soffic.03G0037280-3F	NAC	TFF	FALSE	600	213.004592	0.376744574290484			FALSE	FALSE	
purple	Soffic.03G0037290-3A	G2-like	TFF	FALSE	17633	6116.377049	0.455213510583758	0.4526	0.5599	FALSE	TRUE	
purple	Soffic.03G0037290-3H	Tudor-knot	OTR	FALSE	143	16.863897	0.542204274598641			FALSE	FALSE	
purple	Soffic.03G0037330-3H	G2-like	TFF	FALSE	10270	3594.805398	0.582505367066989	0.5905	0.3566	FALSE	TRUE	
purple	Soffic.03G0037340-3F	G2-like	TFF	FALSE	12966	4917.44065	0.518838691647127	0.5366	0.4588	FALSE	TRUE	
purple	Soffic.03G0037350-3D	SET	OTR	FALSE	396	58.321351	0.319792865362486			FALSE	FALSE	
purple	Soffic.03G0037370-3B	TRAF	OTR	FALSE	124	13.199735	0.609887227904537			FALSE	FALSE	
purple	Soffic.03G0037400-3H	C2H2	TFF	FALSE	7371	2243.121911	0.660523003806586	-0.3533	0.7094	FALSE	TRUE	
purple	Soffic.03G0037430-3D	bHLH	TFF	FALSE	11911	4366.212971	0.531354495181553	0.5082	0.5065	FALSE	TRUE	
purple	Soffic.03G0037430-3F	RWP-RK	TFF	FALSE	27493	9199.241171	0.795145336758048	0.0128	1	FALSE	TRUE	
purple	Soffic.03G0037450-3E	SBP	TFF	FALSE	6716	926.708309	0.813295729250604			FALSE	FALSE	
purple	Soffic.03G0037520-3E	TIG	TFF	FALSE	26083	7843.203847	0.866343026752356			FALSE	FALSE	
purple	Soffic.03G0037640-3E	Top	TFF	FALSE	39102	22238.806523	0.695021784626356			FALSE	FALSE	
purple	Soffic.03G0037650-3G	MYB-related	TFF	TRUE	926	146.785808	0.54191349016403			FALSE	FALSE	
purple	Soffic.03G0037670-3G	bHLH	TFF	FALSE	2	0.821311	1			FALSE	FALSE	
purple	Soffic.03G0037790-3E	NAC	TFF	FALSE	15354	2586.218614	0.853909508541812			FALSE	FALSE	
purple	Soffic.03G0037810-3E	MYB-related	TFF	TRUE	684	122.036083	0.115948729804012	0.2382	0.8613	FALSE	TRUE	
purple	Soffic.03G0037890-3H	GRAS	TFF	FALSE	1368	219.014617	0.353287815979842			FALSE	FALSE	
purple	Soffic.03G0037910-3H	bZIP	TFF	FALSE	11	2.416368	0.218181818181818			FALSE	FALSE	
purple	Soffic.03G0037940-3B	bHLH	TFF	FALSE	23	8.840375	0.573122529644269	0.4105	0.6312	FALSE	TRUE	
purple	Soffic.03G0037940-3H	FAR1	TFF	FALSE	1604	277.336608	0.562096785484822			FALSE	FALSE	
purple	Soffic.03G0037950-3A	GRAS	TFF	FALSE	7946	1159.074562	0.820323527422436			FALSE	FALSE	
purple	Soffic.03G0038010-3D	FAR1	TFF	FALSE	32872	14177.916173	0.797422985576063			FALSE	FALSE	
purple	Soffic.03G0038020-3B	SRS	TFF	FALSE	250	36.056988	0.458248995983936			FALSE	FALSE	
purple	Soffic.03G0038020-3E	ARF	TFF	FALSE	2	0.134402	1			FALSE	FALSE	
purple	Soffic.03G0038040-3A	TRAF	OTR	FALSE	17	2.029655	0.161764705882353			FALSE	FALSE	
purple	Soffic.03G0038050-3E	ARF	TFF	FALSE	3	0.192936	0			FALSE	FALSE	
purple	Soffic.03G0038050-3G	GRAS	TFF	FALSE	1543	181.737619	0.804698512927719	-0.0787	1	FALSE	TRUE	
purple	Soffic.03G0038080-3E	bHLH	TFF	FALSE	10066	3156.008499	0.576295505796862			FALSE	FALSE	
purple	Soffic.03G0038110-3H	TRAF	OTR	FALSE	8	1.646963	0.25			FALSE	FALSE	
purple	Soffic.03G0038160-3F	SRS	TFF	FALSE	523	74.601811	0.532684263349523			FALSE	FALSE	
